id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
196,-100,-120.0,40,2.75,4.0,-64.7,10.1941,-93,30.78,106.85,0.98507,0.578751,7.2484,0.6288
200,-100,-120.0,40,2.75,6.0,-64.23,12.8803,-100,34.9,100.45,1.100598,0.715698,13.9732,0.431
198,-100,-120.0,40,2.75,5.0,-64.26,11.0884,-97,34.16,101.58,1.109626,0.659452,10.8765,0.4281
197,-100,-120.0,40,2.75,4.5,-65.77,10.4236,-95,33.99,101.89,1.068848,0.604465,5.8206,0.6094
199,-100,-120.0,40,2.75,5.5,-65.01,11.379,-100,32.32,104.41,1.025217,0.607662,8.3453,0.5298
201,-100,-120.0,40,2.75,6.5,-64.98,12.0869,-100,33.62,102.46,1.065886,0.591736,7.4848,0.5618
202,-100,-120.0,40,2.75,7.0,-64.11,11.9044,-100,32.2,104.64,1.042215,0.613267,9.6388,0.52
203,-100,-120.0,40,2.75,7.5,-64.52,12.1252,-100,33.72,102.28,1.064461,0.582253,6.6124,0.5459
204,-100,-120.0,40,2.75,8.0,-65.24,13.4328,-100,30.78,106.8,1.004705,0.569883,5.3814,0.5729
205,-100,-120.0,40,2.75,8.5,-65.34,12.5712,-100,33.4,102.77,1.061577,0.611039,7.2101,0.5601
206,-100,-120.0,40,2.75,9.0,-64.73,13.7574,-100,32.62,103.94,1.040565,0.642721,11.0728,0.4717
207,-100,-120.0,40,2.75,9.5,-66.61,13.7174,-100,35.64,99.34,1.130823,0.646659,10.4555,0.4398
208,-100,-120.0,40,2.75,10.0,-65.22,13.9561,-100,33.63,102.38,1.096967,0.669465,11.5018,0.4208
209,-100,-120.0,40,2.75,10.5,-64.22,15.3511,-100,31.93,105.03,1.016599,0.583903,9.2774,0.5342
210,-100,-120.0,40,2.75,11.0,-65.96,14.9397,-100,36.21,98.47,1.136639,0.689515,12.4378,0.4271
211,-100,-120.0,40,2.75,11.5,-65.12,15.2422,-100,33.94,101.98,1.079991,0.622053,9.8959,0.4736
212,-100,-120.0,40,2.75,12.0,-64.71,15.6228,-100,32.83,103.65,1.046318,0.634984,11.3983,0.4786
213,-100,-120.0,40,2.75,12.5,-65.22,15.4302,-100,36.24,98.39,1.123993,0.707038,12.3182,0.4341
214,-100,-120.0,40,2.75,13.0,-65.35,15.8676,-100,33.69,102.29,1.038342,0.595323,5.3932,0.5806
215,-100,-120.0,40,2.75,13.5,-63.86,16.8506,-100,36.91,97.35,1.142928,0.659943,8.6117,0.5264
