id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
337,-100,-60.0,40.0,4.0,7.5,-37.7867,20.03,63.98,0.1379
338,-100,-60.0,40.0,4.0,8.0,-35.0167,20.04,63.98,0.1761
339,-100,-60.0,40.0,4.0,8.5,-37.7933,20.04,63.97,0.1462
340,-100,-60.0,40.0,4.0,9.0,-35.8333,20.02,63.99,0.1416
341,-100,-60.0,40.0,4.0,9.5,-38.1,20.04,63.98,0.1825
342,-100,-60.0,40.0,4.0,10.0,-37.26,20.03,63.98,0.183
343,-100,-60.0,55.0,2.0,1.0,-63.08,73.71,21.04,0.3338
344,-100,-60.0,55.0,2.0,1.5,-62.86,86.73,10.62,0.8281
345,-100,-60.0,55.0,2.0,2.0,-64.7967,96.86,2.51,0.8728
346,-100,-60.0,55.0,2.0,2.5,-63.91,75.32,19.75,0.4098
347,-100,-60.0,55.0,2.0,3.0,-61.88,63.79,28.97,0.5935
348,-100,-60.0,55.0,2.0,3.5,-61.9033,59.47,32.43,0.5687
350,-100,-60.0,55.0,2.0,4.5,-65.59,81.88,14.5,1.32
349,-100,-60.0,55.0,2.0,4.0,-64.8267,70.25,23.81,0.7719
351,-100,-60.0,55.0,2.0,5.0,-64.8467,66.84,26.53,0.8476
352,-100,-60.0,55.0,2.0,5.5,-64.9967,64.1,28.72,0.7989
353,-100,-60.0,55.0,2.0,6.0,-65.9967,70.46,23.64,1.0828
355,-100,-60.0,55.0,2.0,7.0,-63.0467,55.78,35.37,0.9085
354,-100,-60.0,55.0,2.0,6.5,-64.19,57.76,33.79,0.7169
356,-100,-60.0,55.0,2.0,7.5,-62.4233,45.58,43.54,0.5896
357,-100,-60.0,55.0,2.0,8.0,-66.33,63.97,28.83,1.0201
358,-100,-60.0,55.0,2.0,8.5,-64.7133,57.67,33.87,1.078
360,-100,-60.0,55.0,2.0,9.5,-67.94,66.37,26.91,1.2393
359,-100,-60.0,55.0,2.0,9.0,-66.6,63.84,28.93,0.9619
361,-100,-60.0,55.0,2.0,10.0,-65.45,58.06,33.55,0.9973
362,-100,-60.0,55.0,2.25,1.0,-59.79,71.25,23.0,0.2324
363,-100,-60.0,55.0,2.25,1.5,-57.92,38.41,49.28,0.3535
364,-100,-60.0,55.0,2.25,2.0,-60.5533,61.71,30.64,0.6121
365,-100,-60.0,55.0,2.25,2.5,-59.24,37.66,49.88,0.5117
366,-100,-60.0,55.0,2.25,3.0,-59.47,44.98,44.02,0.5787
367,-100,-60.0,55.0,2.25,3.5,-59.7567,42.39,46.09,0.408
369,-100,-60.0,55.0,2.25,4.5,-61.29,54.51,36.39,0.6506
368,-100,-60.0,55.0,2.25,4.0,-61.58,48.25,41.4,0.5797
371,-100,-60.0,55.0,2.25,5.5,-59.5867,51.3,38.96,0.6688
370,-100,-60.0,55.0,2.25,5.0,-61.5933,53.18,37.46,0.6276
372,-100,-60.0,55.0,2.25,6.0,-60.4933,43.28,45.38,0.6058
373,-100,-60.0,55.0,2.25,6.5,-57.9167,36.39,50.89,0.4941
374,-100,-60.0,55.0,2.25,7.0,-58.1867,40.85,47.33,0.5957
375,-100,-60.0,55.0,2.25,7.5,-60.38,34.66,52.27,0.5468
376,-100,-60.0,55.0,2.25,8.0,-63.8233,53.85,36.93,0.7201
377,-100,-60.0,55.0,2.25,8.5,-61.13,43.26,45.4,0.624
379,-100,-60.0,55.0,2.25,9.5,-58.6767,33.23,53.42,0.5242
380,-100,-60.0,55.0,2.25,10.0,-58.0867,36.16,51.08,0.5126
381,-100,-60.0,55.0,2.5,1.0,-58.3567,42.09,46.33,0.4613
378,-100,-60.0,55.0,2.25,9.0,-60.99,37.65,49.89,0.5578
382,-100,-60.0,55.0,2.5,1.5,-56.77,46.59,42.73,0.2285
383,-100,-60.0,55.0,2.5,2.0,-53.06,28.21,57.44,0.2506
384,-100,-60.0,55.0,2.5,2.5,-56.37,32.46,54.03,0.2891
386,-100,-60.0,55.0,2.5,3.5,-56.8967,30.69,55.45,0.3244
385,-100,-60.0,55.0,2.5,3.0,-54.87,35.01,51.99,0.3927
387,-100,-60.0,55.0,2.5,4.0,-56.27,37.99,49.62,0.48
388,-100,-60.0,55.0,2.5,4.5,-57.92,44.3,44.57,0.2716
389,-100,-60.0,55.0,2.5,5.0,-57.76,34.63,52.3,0.4745
391,-100,-60.0,55.0,2.5,6.0,-57.8133,35.61,51.51,0.3438
390,-100,-60.0,55.0,2.5,5.5,-56.7567,25.87,59.31,0.3485
393,-100,-60.0,55.0,2.5,7.0,-54.2833,21.81,62.56,0.2833
392,-100,-60.0,55.0,2.5,6.5,-57.2967,26.27,58.99,0.4141
394,-100,-60.0,55.0,2.5,7.5,-55.1167,23.96,60.84,0.3417
395,-100,-60.0,55.0,2.5,8.0,-56.13,25.35,59.72,0.3558
396,-100,-60.0,55.0,2.5,8.5,-55.9967,26.74,58.61,0.3874
397,-100,-60.0,55.0,2.5,9.0,-56.1167,26.1,59.12,0.402
398,-100,-60.0,55.0,2.5,9.5,-60.1267,38.88,48.9,0.5653
400,-100,-60.0,55.0,2.75,1.0,-51.9367,20.06,63.95,0.154
399,-100,-60.0,55.0,2.5,10.0,-55.9967,23.64,61.1,0.3832
401,-100,-60.0,55.0,2.75,1.5,-51.89,21.67,62.67,0.2211
402,-100,-60.0,55.0,2.75,2.0,-53.6233,30.65,55.49,0.3899
403,-100,-60.0,55.0,2.75,2.5,-52.2467,21.81,62.55,0.2203
404,-100,-60.0,55.0,2.75,3.0,-53.1133,28.44,57.25,0.2941
405,-100,-60.0,55.0,2.75,3.5,-52.7067,20.67,63.47,0.2174
406,-100,-60.0,55.0,2.75,4.0,-51.8767,20.5,63.6,0.2152
407,-100,-60.0,55.0,2.75,4.5,-50.8367,27.41,58.08,0.272
408,-100,-60.0,55.0,2.75,5.0,-52.9133,28.55,57.16,0.2882
410,-100,-60.0,55.0,2.75,6.0,-49.48,20.08,63.94,0.205
409,-100,-60.0,55.0,2.75,5.5,-53.9,20.99,63.21,0.2637
411,-100,-60.0,55.0,2.75,6.5,-52.1667,26.26,59.0,0.2952
412,-100,-60.0,55.0,2.75,7.0,-51.8133,20.51,63.59,0.2393
413,-100,-60.0,55.0,2.75,7.5,-49.7367,22.08,62.34,0.2752
415,-100,-60.0,55.0,2.75,8.5,-50.23,20.1,63.93,0.2239
414,-100,-60.0,55.0,2.75,8.0,-52.8767,21.52,62.8,0.2962
419,-100,-60.0,55.0,3.0,1.0,-47.23,20.07,63.95,0.1612
416,-100,-60.0,55.0,2.75,9.0,-53.6867,24.31,60.56,0.3745
417,-100,-60.0,55.0,2.75,9.5,-50.98,21.25,63.0,0.2673
418,-100,-60.0,55.0,2.75,10.0,-54.5167,22.82,61.75,0.318
420,-100,-60.0,55.0,3.0,1.5,-45.12,20.05,63.98,0.1905
421,-100,-60.0,55.0,3.0,2.0,-46.6867,20.51,63.6,0.1618
422,-100,-60.0,55.0,3.0,2.5,-48.2867,20.03,63.97,0.1496
423,-100,-60.0,55.0,3.0,3.0,-49.21,20.03,63.98,0.177
424,-100,-60.0,55.0,3.0,3.5,-48.0033,20.03,63.98,0.1436
425,-100,-60.0,55.0,3.0,4.0,-48.33,22.01,62.39,0.2322
426,-100,-60.0,55.0,3.0,4.5,-46.23,20.04,63.98,0.1835
428,-100,-60.0,55.0,3.0,5.5,-45.7533,20.02,63.99,0.1802
427,-100,-60.0,55.0,3.0,5.0,-48.7133,20.05,63.97,0.2007
429,-100,-60.0,55.0,3.0,6.0,-46.9967,20.04,63.97,0.1762
430,-100,-60.0,55.0,3.0,6.5,-48.67,20.05,63.96,0.1801
431,-100,-60.0,55.0,3.0,7.0,-48.5,20.02,63.99,0.1738
432,-100,-60.0,55.0,3.0,7.5,-48.86,20.9,63.29,0.2382
433,-100,-60.0,55.0,3.0,8.0,-49.6733,21.31,62.96,0.2467
434,-100,-60.0,55.0,3.0,8.5,-52.4467,22.55,61.97,0.2649
435,-100,-60.0,55.0,3.0,9.0,-49.7633,20.09,63.93,0.2156
436,-100,-60.0,55.0,3.0,9.5,-48.95,20.09,63.95,0.2553
437,-100,-60.0,55.0,3.0,10.0,-48.19,20.1,63.93,0.2175
438,-100,-60.0,55.0,3.25,1.0,-49.1033,20.06,63.96,0.1638
440,-100,-60.0,55.0,3.25,2.0,-44.93,20.04,63.98,0.1573
439,-100,-60.0,55.0,3.25,1.5,-47.14,20.02,63.99,0.155
441,-100,-60.0,55.0,3.25,2.5,-44.5233,20.03,63.98,0.1477
442,-100,-60.0,55.0,3.25,3.0,-43.7933,20.03,63.98,0.1318
443,-100,-60.0,55.0,3.25,3.5,-43.45,20.03,63.98,0.1387
444,-100,-60.0,55.0,3.25,4.0,-43.9867,20.57,63.55,0.2142
445,-100,-60.0,55.0,3.25,4.5,-43.01,20.03,63.98,0.1451
446,-100,-60.0,55.0,3.25,5.0,-46.15,20.03,63.98,0.1718
447,-100,-60.0,55.0,3.25,5.5,-45.86,20.03,63.98,0.1649
448,-100,-60.0,55.0,3.25,6.0,-41.6233,20.03,63.98,0.1348
449,-100,-60.0,55.0,3.25,6.5,-43.8633,20.04,63.97,0.1376
450,-100,-60.0,55.0,3.25,7.0,-42.0333,20.03,63.98,0.1625
452,-100,-60.0,55.0,3.25,8.0,-42.4967,20.03,63.98,0.1527
451,-100,-60.0,55.0,3.25,7.5,-45.3067,20.14,63.89,0.1838
453,-100,-60.0,55.0,3.25,8.5,-41.8567,20.04,63.97,0.1683
455,-100,-60.0,55.0,3.25,9.5,-44.27,20.04,63.98,0.1737
454,-100,-60.0,55.0,3.25,9.0,-45.2067,20.04,63.98,0.2411
456,-100,-60.0,55.0,3.25,10.0,-43.4067,20.09,63.93,0.1994
457,-100,-60.0,55.0,3.5,1.0,-38.6633,20.03,63.99,0.1334
458,-100,-60.0,55.0,3.5,1.5,-38.9,20.03,63.98,0.1557
459,-100,-60.0,55.0,3.5,2.0,-41.5967,20.05,63.97,0.1315
460,-100,-60.0,55.0,3.5,2.5,-39.3633,20.04,63.97,0.1313
461,-100,-60.0,55.0,3.5,3.0,-40.5133,20.02,63.99,0.1784
462,-100,-60.0,55.0,3.5,3.5,-41.4933,20.04,63.98,0.1356
463,-100,-60.0,55.0,3.5,4.0,-40.49,20.04,63.97,0.1422
464,-100,-60.0,55.0,3.5,4.5,-40.22,20.03,63.98,0.1541
465,-100,-60.0,55.0,3.5,5.0,-37.8833,20.02,63.99,0.1353
466,-100,-60.0,55.0,3.5,5.5,-39.74,20.03,63.98,0.16
467,-100,-60.0,55.0,3.5,6.0,-38.0133,20.01,63.99,0.1681
468,-100,-60.0,55.0,3.5,6.5,-39.8,20.05,63.97,0.1455
469,-100,-60.0,55.0,3.5,7.0,-40.7367,20.03,63.98,0.1496
470,-100,-60.0,55.0,3.5,7.5,-39.53,20.03,63.98,0.1492
471,-100,-60.0,55.0,3.5,8.0,-41.71,20.03,63.98,0.1526
472,-100,-60.0,55.0,3.5,8.5,-39.24,20.06,63.96,0.1676
473,-100,-60.0,55.0,3.5,9.0,-40.41,20.04,63.98,0.1538
474,-100,-60.0,55.0,3.5,9.5,-38.59,20.03,63.98,0.1827
475,-100,-60.0,55.0,3.5,10.0,-38.6767,20.04,63.97,0.1539
476,-100,-60.0,55.0,3.75,1.0,-32.24,20.03,63.98,0.1334
477,-100,-60.0,55.0,3.75,1.5,-37.1867,20.03,63.99,0.175
478,-100,-60.0,55.0,3.75,2.0,-36.3733,20.02,63.99,0.134
479,-100,-60.0,55.0,3.75,2.5,-36.2967,20.03,63.98,0.1313
480,-100,-60.0,55.0,3.75,3.0,-37.59,20.03,63.98,0.1401
481,-100,-60.0,55.0,3.75,3.5,-39.87,20.04,63.97,0.1496
482,-100,-60.0,55.0,3.75,4.0,-37.3033,20.04,63.97,0.1343
483,-100,-60.0,55.0,3.75,4.5,-35.66,20.02,63.99,0.1791
484,-100,-60.0,55.0,3.75,5.0,-37.7267,20.04,63.98,0.1448
485,-100,-60.0,55.0,3.75,5.5,-32.22,20.04,63.97,0.1526
486,-100,-60.0,55.0,3.75,6.0,-38.3867,20.03,63.98,0.1361
487,-100,-60.0,55.0,3.75,6.5,-33.8867,20.03,63.98,0.1847
488,-100,-60.0,55.0,3.75,7.0,-35.8467,20.02,63.98,0.1628
489,-100,-60.0,55.0,3.75,7.5,-32.89,20.04,63.98,0.1763
491,-100,-60.0,55.0,3.75,8.5,-36.4867,20.03,63.99,0.1491
490,-100,-60.0,55.0,3.75,8.0,-36.53,20.04,63.98,0.2006
492,-100,-60.0,55.0,3.75,9.0,-38.0267,20.02,63.99,0.1741
493,-100,-60.0,55.0,3.75,9.5,-36.0033,20.02,63.99,0.1377
494,-100,-60.0,55.0,3.75,10.0,-35.5533,20.03,63.98,0.1692
495,-100,-60.0,55.0,4.0,1.0,-31.6467,20.03,63.98,0.1333
496,-100,-60.0,55.0,4.0,1.5,-32.4767,20.04,63.97,0.1551
497,-100,-60.0,55.0,4.0,2.0,-33.94,20.1,63.93,0.1492
498,-100,-60.0,55.0,4.0,2.5,-29.7433,20.04,63.98,0.1439
499,-100,-60.0,55.0,4.0,3.0,-26.1867,20.03,63.98,0.1599
500,-100,-60.0,55.0,4.0,3.5,-32.0467,20.04,63.97,0.1436
501,-100,-60.0,55.0,4.0,4.0,-29.8967,20.06,63.97,0.1575
502,-100,-60.0,55.0,4.0,4.5,-29.1633,20.03,63.98,0.1425
503,-100,-60.0,55.0,4.0,5.0,-30.2633,20.02,63.98,0.1646
504,-100,-60.0,55.0,4.0,5.5,-34.0967,20.03,63.99,0.154
505,-100,-60.0,55.0,4.0,6.0,-32.49,20.01,63.99,0.1531
506,-100,-60.0,55.0,4.0,6.5,-33.74,20.02,63.99,0.147
507,-100,-60.0,55.0,4.0,7.0,-33.4167,20.03,63.98,0.1536
508,-100,-60.0,55.0,4.0,7.5,-31.3067,20.04,63.97,0.142
509,-100,-60.0,55.0,4.0,8.0,-31.82,20.03,63.98,0.146
515,-100,-58.0,25.0,2.0,1.5,-66.61,99.99,0.01,1.1147
514,-100,-58.0,25.0,2.0,1.0,-59.79,98.16,1.47,2.2388
510,-100,-60.0,55.0,4.0,8.5,-29.91,20.19,63.86,0.1922
511,-100,-60.0,55.0,4.0,9.0,-33.1733,20.03,63.98,0.1537
512,-100,-60.0,55.0,4.0,9.5,-31.04,20.03,63.98,0.1391
513,-100,-60.0,55.0,4.0,10.0,-29.4367,20.02,63.99,0.1548
516,-100,-58.0,25.0,2.0,2.0,-70.98,99.99,0.01,1.2463
517,-100,-58.0,25.0,2.0,2.5,-68.51,98.49,1.21,1.1539
518,-100,-58.0,25.0,2.0,3.0,-67.475,99.65,0.28,1.5148
520,-100,-58.0,25.0,2.0,4.0,-72.1033,99.04,0.77,1.0872
519,-100,-58.0,25.0,2.0,3.5,-69.2133,98.98,0.82,1.0671
521,-100,-58.0,25.0,2.0,4.5,-68.22,96.27,2.98,1.4004
523,-100,-58.0,25.0,2.0,5.5,-69.6267,92.65,5.88,2.5029
522,-100,-58.0,25.0,2.0,5.0,-71.2333,98.45,1.24,1.0761
524,-100,-58.0,25.0,2.0,6.0,-70.4333,84.26,12.59,0.7831
525,-100,-58.0,25.0,2.0,6.5,-70.2567,85.4,11.68,0.9374
526,-100,-58.0,25.0,2.0,7.0,-72.0567,86.41,10.87,0.9714
528,-100,-58.0,25.0,2.0,8.0,-69.2233,83.3,13.36,1.5154
529,-100,-58.0,25.0,2.0,8.5,-72.09,82.98,13.62,1.1307
527,-100,-58.0,25.0,2.0,7.5,-70.9367,89.03,8.78,1.0506
530,-100,-58.0,25.0,2.0,9.0,-68.76,76.09,19.13,1.2913
532,-100,-58.0,25.0,2.0,10.0,-70.6533,82.03,14.38,1.3985
531,-100,-58.0,25.0,2.0,9.5,-72.1567,80.99,15.21,1.055
533,-100,-58.0,25.0,2.25,1.0,-65.0833,82.21,14.23,0.4408
534,-100,-58.0,25.0,2.25,1.5,-65.11,95.73,3.42,1.0755
535,-100,-58.0,25.0,2.25,2.0,-64.125,93.08,5.54,1.0212
536,-100,-58.0,25.0,2.25,2.5,-63.9867,85.16,11.87,0.6356
537,-100,-58.0,25.0,2.25,3.0,-62.4067,82.77,13.78,1.0221
538,-100,-58.0,25.0,2.25,3.5,-67.5767,89.47,8.42,0.8061
539,-100,-58.0,25.0,2.25,4.0,-67.9467,93.04,5.57,1.0617
541,-100,-58.0,25.0,2.25,5.0,-68.78,92.75,5.81,1.0417
540,-100,-58.0,25.0,2.25,4.5,-67.6233,84.67,12.27,1.0602
542,-100,-58.0,25.0,2.25,5.5,-67.69,88.59,9.13,1.6164
543,-100,-58.0,25.0,2.25,6.0,-70.9833,92.43,6.05,1.1138
544,-100,-58.0,25.0,2.25,6.5,-68.1333,87.89,9.68,1.6783
545,-100,-58.0,25.0,2.25,7.0,-69.8967,88.63,9.1,1.2243
546,-100,-58.0,25.0,2.25,7.5,-69.15,83.54,13.17,1.1995
547,-100,-58.0,25.0,2.25,8.0,-69.0333,75.34,19.73,1.0233
548,-100,-58.0,25.0,2.25,8.5,-69.46,77.65,17.88,1.2188
549,-100,-58.0,25.0,2.25,9.0,-69.6467,83.23,13.42,1.7898
552,-100,-58.0,25.0,2.5,1.0,-61.25,98.25,1.4,1.5828
550,-100,-58.0,25.0,2.25,9.5,-69.6267,77.72,17.82,1.2975
553,-100,-58.0,25.0,2.5,1.5,-62.78,87.78,9.78,0.9249
554,-100,-58.0,25.0,2.5,2.0,-63.9267,74.05,20.76,0.2594
551,-100,-58.0,25.0,2.25,10.0,-65.21,56.89,34.49,0.8327
556,-100,-58.0,25.0,2.5,3.0,-63.5633,77.72,17.82,0.5484
555,-100,-58.0,25.0,2.5,2.5,-61.0733,67.64,25.89,0.4193
557,-100,-58.0,25.0,2.5,3.5,-66.5467,96.24,3.01,1.8478
558,-100,-58.0,25.0,2.5,4.0,-65.6333,83.26,13.39,1.0369
559,-100,-58.0,25.0,2.5,4.5,-66.0167,86.48,10.82,1.3568
560,-100,-58.0,25.0,2.5,5.0,-63.2233,68.25,25.4,0.4792
561,-100,-58.0,25.0,2.5,5.5,-65.5967,73.3,21.36,0.6891
562,-100,-58.0,25.0,2.5,6.0,-65.2933,70.02,23.99,0.7884
563,-100,-58.0,25.0,2.5,6.5,-64.67,72.33,22.14,1.2282
564,-100,-58.0,25.0,2.5,7.0,-62.6333,64.33,28.54,0.7101
565,-100,-58.0,25.0,2.5,7.5,-66.6367,67.71,25.83,0.7001
568,-100,-58.0,25.0,2.5,9.0,-67.1833,67.99,25.61,0.7823
566,-100,-58.0,25.0,2.5,8.0,-64.72,62.91,29.68,0.8232
567,-100,-58.0,25.0,2.5,8.5,-67.41,65.99,27.2,0.7572
569,-100,-58.0,25.0,2.5,9.5,-64.4,65.49,27.61,1.1376
571,-100,-58.0,25.0,2.75,1.0,-59.8767,73.35,21.32,0.3757
570,-100,-58.0,25.0,2.5,10.0,-65.3267,60.89,31.29,1.0136
572,-100,-58.0,25.0,2.75,1.5,-60.8833,72.48,22.02,0.2655
573,-100,-58.0,25.0,2.75,2.0,-58.94,58.71,33.03,0.5031
574,-100,-58.0,25.0,2.75,2.5,-61.89,74.33,20.54,0.468
575,-100,-58.0,25.0,2.75,3.0,-60.07,70.22,23.83,0.2617
579,-100,-58.0,25.0,2.75,5.0,-62.2567,64.71,28.23,0.4702
577,-100,-58.0,25.0,2.75,4.0,-63.39,75.38,19.7,0.7639
576,-100,-58.0,25.0,2.75,3.5,-62.86,70.16,23.87,0.7056
578,-100,-58.0,25.0,2.75,4.5,-58.5833,52.48,38.02,0.4351
580,-100,-58.0,25.0,2.75,5.5,-59.8267,55.75,35.41,0.6092
581,-100,-58.0,25.0,2.75,6.0,-60.0333,50.62,39.51,0.4403
582,-100,-58.0,25.0,2.75,6.5,-61.5433,53.46,37.23,0.6176
584,-100,-58.0,25.0,2.75,7.5,-65.28,65.82,27.35,0.7001
583,-100,-58.0,25.0,2.75,7.0,-61.64,52.52,37.99,0.5759
585,-100,-58.0,25.0,2.75,8.0,-60.89,47.23,42.22,0.5899
586,-100,-58.0,25.0,2.75,8.5,-64.44,57.53,33.97,0.7381
590,-100,-58.0,25.0,3.0,1.0,-59.4,77.17,18.26,0.6113
587,-100,-58.0,25.0,2.75,9.0,-60.73,43.54,45.18,0.5843
589,-100,-58.0,25.0,2.75,10.0,-61.2267,46.17,43.07,0.5657
591,-100,-58.0,25.0,3.0,1.5,-55.44,40.25,47.8,0.3073
588,-100,-58.0,25.0,2.75,9.5,-60.1567,38.73,49.02,0.5796
592,-100,-58.0,25.0,3.0,2.0,-57.7333,65.76,27.39,0.3394
593,-100,-58.0,25.0,3.0,2.5,-56.5433,56.98,34.42,0.4824
594,-100,-58.0,25.0,3.0,3.0,-59.3033,68.9,24.89,0.2787
596,-100,-58.0,25.0,3.0,4.0,-60.0133,61.13,31.1,0.7252
595,-100,-58.0,25.0,3.0,3.5,-55.8367,45.63,43.5,0.4081
598,-100,-58.0,25.0,3.0,5.0,-57.9633,54.82,36.15,0.6955
597,-100,-58.0,25.0,3.0,4.5,-55.58,32.84,53.73,0.4273
599,-100,-58.0,25.0,3.0,5.5,-57.6,40.61,47.51,0.4234
600,-100,-58.0,25.0,3.0,6.0,-58.3567,48.56,41.16,0.6743
602,-100,-58.0,25.0,3.0,7.0,-59.4667,51.9,38.48,0.608
601,-100,-58.0,25.0,3.0,6.5,-57.27,44.71,44.24,0.7117
603,-100,-58.0,25.0,3.0,7.5,-57.1433,33.11,53.51,0.4956
604,-100,-58.0,25.0,3.0,8.0,-53.9033,30.35,55.72,0.4437
606,-100,-58.0,25.0,3.0,9.0,-57.4167,37.83,49.74,0.5047
605,-100,-58.0,25.0,3.0,8.5,-59.89,41.16,47.07,0.5804
607,-100,-58.0,25.0,3.0,9.5,-59.4733,36.29,50.98,0.6001
609,-100,-58.0,25.0,3.25,1.0,-55.81,47.18,42.25,0.2243
608,-100,-58.0,25.0,3.0,10.0,-56.4633,31.65,54.68,0.4885
610,-100,-58.0,25.0,3.25,1.5,-54.71,32.04,54.37,0.307
611,-100,-58.0,25.0,3.25,2.0,-53.9067,42.7,45.85,0.4023
612,-100,-58.0,25.0,3.25,2.5,-55.9933,47.16,42.28,0.3484
613,-100,-58.0,25.0,3.25,3.0,-56.1233,48.51,41.2,0.3497
614,-100,-58.0,25.0,3.25,3.5,-54.2833,31.88,54.5,0.3747
615,-100,-58.0,25.0,3.25,4.0,-55.7633,47.02,42.39,0.3351
616,-100,-58.0,25.0,3.25,4.5,-54.4367,42.63,45.9,0.3037
617,-100,-58.0,25.0,3.25,5.0,-57.2533,42.54,45.97,0.4249
618,-100,-58.0,25.0,3.25,5.5,-54.5167,25.38,59.7,0.377
619,-100,-58.0,25.0,3.25,6.0,-55.8,48.6,41.12,0.5303
621,-100,-58.0,25.0,3.25,7.0,-52.31,26.99,58.42,0.3389
620,-100,-58.0,25.0,3.25,6.5,-55.1733,28.06,57.56,0.392
622,-100,-58.0,25.0,3.25,7.5,-58.0767,41.32,46.95,0.4691
623,-100,-58.0,25.0,3.25,8.0,-52.8867,25.06,59.96,0.4099
625,-100,-58.0,25.0,3.25,9.0,-58.0667,48.32,41.34,0.5899
624,-100,-58.0,25.0,3.25,8.5,-54.3,31.95,54.44,0.4697
626,-100,-58.0,25.0,3.25,9.5,-54.5233,33.43,53.27,0.3825
628,-100,-58.0,25.0,3.5,1.0,-51.69,39.92,48.07,0.3053
627,-100,-58.0,25.0,3.25,10.0,-55.1,30.08,55.94,0.4545
629,-100,-58.0,25.0,3.5,1.5,-51.3333,40.09,47.93,0.2367
630,-100,-58.0,25.0,3.5,2.0,-49.12,24.14,60.69,0.2844
631,-100,-58.0,25.0,3.5,2.5,-49.7933,24.5,60.4,0.2359
632,-100,-58.0,25.0,3.5,3.0,-50.8833,34.59,52.33,0.2866
633,-100,-58.0,25.0,3.5,3.5,-51.51,41.67,46.67,0.3227
634,-100,-58.0,25.0,3.5,4.0,-49.91,33.66,53.07,0.2973
635,-100,-58.0,25.0,3.5,4.5,-51.9267,23.02,61.59,0.2782
636,-100,-58.0,25.0,3.5,5.0,-52.9833,21.79,62.57,0.3025
637,-100,-58.0,25.0,3.5,5.5,-50.6333,22.76,61.8,0.3008
638,-100,-58.0,25.0,3.5,6.0,-49.68,20.85,63.32,0.2727
639,-100,-58.0,25.0,3.5,6.5,-53.1267,32.52,53.98,0.4508
640,-100,-58.0,25.0,3.5,7.0,-50.46,27.59,57.94,0.37
641,-100,-58.0,25.0,3.5,7.5,-55.0767,32.05,54.36,0.4126
643,-100,-58.0,25.0,3.5,8.5,-52.77,23.01,61.6,0.3666
642,-100,-58.0,25.0,3.5,8.0,-52.7167,26.16,59.08,0.3425
645,-100,-58.0,25.0,3.5,9.5,-51.8933,29.1,56.72,0.4246
644,-100,-58.0,25.0,3.5,9.0,-52.31,23.88,60.9,0.3474
647,-100,-58.0,25.0,3.75,1.0,-49.18,23.6,61.12,0.2642
646,-100,-58.0,25.0,3.5,10.0,-52.1967,27.04,58.38,0.3517
648,-100,-58.0,25.0,3.75,1.5,-46.35,20.08,63.94,0.1424
649,-100,-58.0,25.0,3.75,2.0,-47.39,20.05,63.96,0.1632
650,-100,-58.0,25.0,3.75,2.5,-49.59,25.84,59.33,0.2423
651,-100,-58.0,25.0,3.75,3.0,-46.6033,20.03,63.98,0.2034
652,-100,-58.0,25.0,3.75,3.5,-47.7,21.48,62.82,0.2283
653,-100,-58.0,25.0,3.75,4.0,-46.5967,23.86,60.92,0.2618
655,-100,-58.0,25.0,3.75,5.0,-49.7033,20.07,63.95,0.1994
656,-100,-58.0,25.0,3.75,5.5,-47.4267,20.13,63.9,0.204
654,-100,-58.0,25.0,3.75,4.5,-52.3967,28.58,57.14,0.3955
657,-100,-58.0,25.0,3.75,6.0,-46.4767,24.02,60.79,0.3152
658,-100,-58.0,25.0,3.75,6.5,-47.7533,20.56,63.56,0.2365
659,-100,-58.0,25.0,3.75,7.0,-50.8167,20.62,63.51,0.2395
660,-100,-58.0,25.0,3.75,7.5,-47.72,21.39,62.89,0.2764
661,-100,-58.0,25.0,3.75,8.0,-49.1433,24.53,60.38,0.2733
662,-100,-58.0,25.0,3.75,8.5,-48.1733,20.1,63.92,0.242
663,-100,-58.0,25.0,3.75,9.0,-50.29,23.55,61.17,0.297
664,-100,-58.0,25.0,3.75,9.5,-48.8167,20.7,63.44,0.2755
665,-100,-58.0,25.0,3.75,10.0,-45.9967,20.07,63.95,0.191
666,-100,-58.0,25.0,4.0,1.0,-42.9433,20.04,63.97,0.1374
667,-100,-58.0,25.0,4.0,1.5,-44.12,20.04,63.98,0.1645
668,-100,-58.0,25.0,4.0,2.0,-47.3133,20.09,63.94,0.1714
671,-100,-58.0,25.0,4.0,3.5,-43.88,20.12,63.91,0.1528
670,-100,-58.0,25.0,4.0,3.0,-44.25,32.19,54.25,0.2657
669,-100,-58.0,25.0,4.0,2.5,-45.81,23.6,61.13,0.2837
673,-100,-58.0,25.0,4.0,4.5,-40.7967,20.03,63.98,0.1549
672,-100,-58.0,25.0,4.0,4.0,-45.1633,20.05,63.97,0.19
674,-100,-58.0,25.0,4.0,5.0,-43.7067,20.07,63.96,0.198
675,-100,-58.0,25.0,4.0,5.5,-44.62,21.33,62.94,0.1855
676,-100,-58.0,25.0,4.0,6.0,-40.54,20.03,63.98,0.1671
677,-100,-58.0,25.0,4.0,6.5,-45.13,20.3,63.77,0.22
685,-100,-58.0,40.0,2.0,1.0,-59.31,95.28,3.78,1.6406
